PLAZA CODE,PLAZA NAME,CONCESSIONAIRE TYPE,PLAZA SUB TYPE,STATE,CITY,LATITUDE,LONGITUDE
314026,GHULAL Toll Plaza,PF,NATIONAL,Punjab,LUDHIANA,30.845116,76.142999
314027,Behram Toll Plaza,PF,NATIONAL,Punjab,Behram,31.204433,75.876799
314028,Bachhwan Toll Plaza,PF,NATIONAL,Punjab,Balachaur,31.0114039,76.389817
314029,Chaukiman Toll plaza,Conc.,NATIONAL,Punjab,Ludhiana,30.82474,75.59007
314032,Mallian  Toll Plaza,PF.,NATIONAL,Punjab,Barnala,30.4024658,75.4396511
314033,Chahar Toll Plaza,PF,NATIONAL,Punjab,Ludhiana,30.9887,75.7908
314034,Shekhpura Toll Plaza,PF.,NATIONAL,Punjab,Talwandi S,29.9888,75.1378
314036,Kala Tibba Toll Plaza,PF.,NATIONAL,Punjab,Abohar,30.104916776669,74.2608026345637
314037,Ferozeshah Toll Plaza,PF,NATIONAL,Punjab,Ferozepur,30.8695,74.7731
314038,Balluana TollPlaza,PF,NATIONAL,Punjab,Bhatinda,30.22749,74.763624
314039,Manan Toll Plaza,PF,NATIONAL,Punjab,Amritsar,31.51599,74.80007
314040,Karahewala Toll Plaza,PF,NATIONAL,Punjab,Moga,31.053694,75.049833
314041,Bhagupur Toll Plaza,PF,NATIONAL,Punjab,Jammu,29.9105,76.50713
314042,Darapur Toll Plaza,PF,NATIONAL,Punjab,Moga,30.840344,74.976922
340066,Khuian Sarvar  Toll Plaza,PF,NATIONAL,Punjab,Fazilka,30.089223,74.027322
340067,Moura Fee Plaza,PF,NATIONAL,Punjab,Kiratpur,31.2120516,76.6407424
350045,Abul Khurana Toll Plaza,PF,NATIONAL,Punjab,Malout,30.1396741141397,74.5377001522389
536084,Chottian User fee Plaza,PF,NATIONAL,Punjab,Chottian,29.829579,75.785305
536521,Arifke Fee Plaza,PF,NATIONAL,Punjab,Ferozepur,31.0397,74.7468
536628,Gulzarpura Tharua Toll Plaza,PF,NATIONAL,Punjab,Khanauri,29.846186,76.170343
536702,Jassi Baghwali Toll Plaza,PF,NATIONAL,Punjab,Bathinda,30.032384,74.802167
536703,Gurthari Toll Plaza,PF,NATIONAL,Punjab,Bathinda,30.056611,74.842186
536704,Pathrala Exit Toll Plaza,PF,NATIONAL,Punjab,Bathinda,30.00515,74.770122
536705,Pathrala Entry Toll Plaza,PF,NATIONAL,Punjab,Bathinda,29.994033,74.762308
536717,Jassi Baghwali V Toll Plaza,PF,NATIONAL,Punjab,Bhatinda,30.032897,74.802518
536718,Jodhpur Romana V Toll Plaza,PF,NATIONAL,Punjab,Bhatinda,30.156426,74.916335
536745,Bajheri Toll Plaza,PF,NATIONAL,Punjab,SAS Nagar,30.74543,76.592928
536839,Ghagga Toll Plaza,PF,NATIONAL,Punjab,Patran,29.999698,76.093228
536848,Phaguwala Toll Plaza,PF,NATIONAL,Punjab,Phaguwala,30.237141,75.994957
536849,Ahmdabad Toll Plaza,PF,NATIONAL,Punjab,Ahmdabad,30.505853,75.910792
6001,Gegal Toll Plaza,Conc.,NATIONAL,Rajasthan,Ajmer,26.551347,74.780202
6002,Pipalaz Toll Plaza,Conc.,NATIONAL,Rajasthan,Ajmer,26.158577,74.371572
8001,Thikariya Toll Plaza,PF,NATIONAL,Rajasthan,Jaipur,26.843328,75.615578
8002,Kishangarh Plaza,Conc.,NATIONAL,Rajasthan,Ajmer,26.595329,74.939169
9001,Shahjahanpur Toll Plaza,Conc.,NATIONAL,Rajasthan,Alwar,27.99978,76.430522
9002,Manoharpura Toll plaza,Conc.,NATIONAL,Rajasthan,Jaipur,27.3056399,75.9535128
9003,Daulatpura Toll Plaza,Conc.,NATIONAL,Rajasthan,Jaipur,27.0868994,75.8345568
10002,Jojro Ka Kheda Toll Plaza,Conc.,NATIONAL,Rajasthan,Chittorgarh,25.082922,74.624379
10004,Narayanpura Toll Plaza,Conc.,NATIONAL,Rajasthan,Udaipur,24.613529,74.233079
10006,Khandi Obri Toll Plaza,Conc.,NATIONAL,Rajasthan,Udaipur,23.993636,73.627895
31001,Barkheda Toll Plaza,Conc.,NATIONAL,Rajasthan,Jaipur,26.68816,75.904726
31002,Sonwa Toll Plaza,Conc.,NATIONAL,Rajasthan,Tonk,26.1098541,75.7435763
47001,Tatiawas Toll Plaza,Conc.,NATIONAL,Rajasthan,Jaipur,27.089775,75.7415
163001,Ludhwai Toll Plaza,Conc.,NATIONAL,Rajasthan,Bharatpur,27.178509,77.416845
163002,Amoli Toll Plaza,Conc.,NATIONAL,Rajasthan,Bharatpur,27.101301,77.090874
164001,Sikandra Toll Plaza,Conc.,NATIONAL,Rajasthan,Dausa,26.944488,76.557567
164002,Rajadhok Toll Plaza,Conc.,NATIONAL,Rajasthan,Jaipur,26.859184,76.105596
220001,Raipur Toll Plaza,Conc.,NATIONAL,Rajasthan,Pali,26.063612,74.059477
220002,Indranagar Toll Plaza,Conc.,NATIONAL,Rajasthan,Pali,25.829753,73.459836
220003,BIRAMI TOLL PLAZA,Conc.,NATIONAL,Rajasthan,Pali,25.371114,73.201486
220004,UTHMAN TOLL PLAZA,Conc.,NATIONAL,Rajasthan,Sirohi,25.033571,72.94353
235001,Mandawara Toll Plaza,Conc.,NATIONAL,Rajasthan,Rajsamand,25.20385,73.814701
235002,Negadiya Toll Plaza,Conc.,NATIONAL,Rajasthan,Rajsamand,24.7998229,73.7603221
243000,Rupakheda Toll Plaza,Conc.,NATIONAL,Rajasthan,Chittorgarh,25.1100285,73.9887022
330002,Lasedi Toll Plaza,Conc.,NATIONAL,Rajasthan,Churu,28.7015412,75.4758781
330003,Dhadhar Toll Plaza,Conc.,NATIONAL,Rajasthan,Churu,28.3458569,75.0682504
330004,Sobhasar Toll Plaza,Conc.,NATIONAL,Rajasthan,Churu,27.785854,74.747014
330007,Lambiya Kalan Toll Plaza,Conc.,NATIONAL,Rajasthan,Jaipur,25.5871683,74.593839
330008,Khedi Toll Plaza,Conc.,NATIONAL,Rajasthan,Gulabpura,26.1029659,74.6849376
330016,Khara Toll Plaza,BOT,NATIONAL,Rajasthan,Bikaner,28.2330309,73.3902644
330017,Bhadera Toll Plaza,BOT,NATIONAL,Rajasthan,Bikaner,28.594353,73.810058
330018,Hindore Toll Plaza,BOT,NATIONAL,Rajasthan,Bikaner,29.101064,73.85389
330019,Salasar Toll Plaza,Conc.,NATIONAL,Rajasthan,Bikaner,28.003871,73.11499
330020,Nokhra Toll Plaza,Conc.,NATIONAL,Rajasthan,Bikaner,27.668079,72.674974
330021,Kheerwa Toll Plaza,Conc.,NATIONAL,Rajasthan,Bikaner,27.283378,72.323165
330025,Rajora Khurd Toll Plaza,PF,NATIONAL,Rajasthan,Bharatpur,26.8539706,77.7228186
330030,Kadisahena Toll Plaza,PF,NATIONAL,Rajasthan,Gulabpura,25.634583,75.002951
330031,Lal ka Khera Toll Plaza,PF,NATIONAL,Rajasthan,Jahazpur,25.482404,75.31341
330032,Pallai Toll Plaza,PF,NATIONAL,Rajasthan,Uniara,25.884209,75.958515
330053,Nimbali Toll Plaza,Conc.,NATIONAL,Rajasthan,Nimbali,26.018464,73.088679
330054,Gajangarh Toll Plaza,Conc.,NATIONAL,Rajasthan,Gajangarh,25.824112,73.233418
330055,Ochadi Toll Plaza,BOT,NATIONAL,Rajasthan,Chittorgarh,24.8248863,74.6282613
330056,Nimbaheda Toll Plaza,BOT,NATIONAL,Rajasthan,Chittorgarh,24.6104397,74.6484461
330057,Narsingharh Toll Plaza,BOT,NATIONAL,Rajasthan,Chittorgarh,24.5521458,74.6665621
330058,Sidhpura Toll Plaza,BOT,NATIONAL,Rajasthan,Pratapgarh,24.0937133,74.7523369
330059,Rashidpura Toll Plaza,Conc.,NATIONAL,Rajasthan,Sikar,27.726086,75.075979
330060,Tidiayasar Toll Plaza,Conc.,NATIONAL,Rajasthan,Churu,28.057867,74.747246
330061,Lakhasar Toll Plaza,Conc.,NATIONAL,Rajasthan,Bikaner,28.093586,73.876543
330062,Udairamsar Toll Plaza,Conc.,NATIONAL,Rajasthan,Bikaner,28.023441,73.413482
330069,Banthri Toll Plaza,PF,NATIONAL,Rajasthan,Ajmer,27.271443,74.345791
330070,Tamdoli Toll Plaza,PF,NATIONAL,Rajasthan,Ajmer,26.8700372,74.2927598
330071,Kondar Toll Plaza,PF,NATIONAL,Rajasthan,Karauli,26.5372312,77.086002
330072,Chilla Chond Toll Plaza,PF,NATIONAL,Rajasthan,Badi,26.6132644,77.5154327
330073,Kota Bypass Toll Plaza,PF,NATIONAL,Rajasthan,Kota,25.132814,75.796857
330074,Nimbasar Toll Plaza,PF,NATIONAL,Rajasthan,Barmer,26.1512284,71.2802787
330075,Nimbi Jodha Toll Plaza,PF,NATIONAL,Rajasthan,Ladnun,27.5147239,74.3207931
330076,Harimma Toll Plaza,PF,NATIONAL,Rajasthan,Nagaur,27.2553568,73.8398793
330077,UNDVARIYA TOLL PLAZA,PF,NATIONAL,Rajasthan,Sirohi,24.633564,72.907054
330078,Doli Toll Plaza,PF,NATIONAL,Rajasthan,Jodhpur,26.0626359,72.6730444
330079,Similiya Toll Plaza,PF,NATIONAL,Rajasthan,Kota,25.170089,76.130552
330080,Fatehpur Toll Plaza,PF,NATIONAL,Rajasthan,Baran,25.1214357,76.5731007
330081,Nekawala Toll Plaza,PF,NATIONAL,Rajasthan,Jaipur,27.242389,76.0639
330082,Limdi Toll Plaza,PF,NATIONAL,Rajasthan,Dahod,23.034411,74.15265
330084,Nimbayani Toll Plaza,PF,NATIONAL,Rajasthan,Barmer,25.865575,71.6305593
330085,Hathitala Toll Plaza,PF,NATIONAL,Rajasthan,Barmer,25.5646786,71.4078461
330086,Bor Charnan Toll Plaza,PF,NATIONAL,Rajasthan,Barmer,25.1018238,71.5596583
330087,Kair Fakir Ki Dhani toll plaza,PF,NATIONAL,Rajasthan,Jaisalmer,26.6307103,71.2056009
330088,Jasnathnagar Toll Plaza,PF,NATIONAL,Rajasthan,Jodhpur,26.6175741,72.9777825
330089,Khanori Toll Plaza,PF,NATIONAL,Rajasthan,Jodhpur,26.578813,72.326372
330090,Leelamba Toll Plaza,PF,NATIONAL,Rajasthan,Lilamba,26.070653,74.010311
330091,Para Toll Plaza,PF,NATIONAL,Rajasthan,Para,25.798882,74.351686
330092,Gumanpura Toll Plaza,PF,NATIONAL,Rajasthan,Tonk,25.99277,75.93845
330093,Khachrol Toll Plaza,PF,NATIONAL,Rajasthan,Bhilwara,25.22635,75.0488993
330094,Morani Toll Plaza,PF,NATIONAL,Rajasthan,Jodhpur,26.891524,71.952354
330095,Bassi Toll Plaza,PF,NATIONAL,Rajasthan,Chittorgarh,25.033192,74.816392
330096,Aroli Toll Plaza,PF,NATIONAL,Rajasthan,Bhilwara,25.091152,75.198814
330097,Dhaneshwar Toll Plaza,PF,NATIONAL,Rajasthan,Bundi,25.07255,75.598475
330098,Lathi Toll Plaza,PF,NATIONAL,Rajasthan,Jaisalmer,27.0298232,71.4462213
330099,Ramdevara Toll Plaza,PF,NATIONAL,Rajasthan,Jaisalmer,27.025063,71.946276
330100,Akhepura Toll Plaza,PF,NATIONAL,Rajasthan,Sikar,27.508121,75.344381
330101,Mundiyar Toll Plaza,PF,NATIONAL,Rajasthan,Baran,25.208633,77.136056
330102,Malera Toll Plaza,PF,NATIONAL,Rajasthan,Sirohi,24.712368,73.093755
330103,Gogunda Toll Plaza,PF,NATIONAL,Rajasthan,Udaipur,24.766166,73.523999
330104,Kishorepura Toll Plaza,PF,NATIONAL,Rajasthan,Kota,25.135915,75.7966206
330105,Titoli Toll Plaza,PF,NATIONAL,Rajasthan,Dausa,26.7704556,76.3391978
330106,Rabawata Toll Plaza,PF,NATIONAL,Rajasthan,Dausa,26.5004499,75.9983801
330107,Methoon Toll Plaza,PF,NATIONAL,Rajasthan,Jhalawar,24.420109,76.503892
330108,Hingonia Toll Plaza,PF,NATIONAL,Rajasthan,Jaipur,26.8509,75.9247
330109,Sitarampura Toll Plaza,PF,NATIONAL,Rajasthan,Jaipur,26.7473,75.7686
330110,Mandana Toll Plaza,PF,NATIONAL,Rajasthan,Mandana,24.9657418,75.9352303
330111,Netra Toll Plaza,PF,NATIONAL,Rajasthan,Jodhpur,26.578709,73.155029
330112,Tankala Toll Plaza,PF,NATIONAL,Rajasthan,Nagaur,27.0133229,73.5005487
330113,6 ML Toll Plaza,PF,NATIONAL,Rajasthan,Hanumangarh,29.5198926,74.3359579
330114,Badi Ghati Toll Plaza,Conc.,NATIONAL,Rajasthan,Pushkar,26.5475364,74.5069619
330115,Kuchera Toll Plaza,Conc.,NATIONAL,Rajasthan,Ajmer,26.9802573,73.9570513
330116,Bagaliya Toll Plaza,BOT,NATIONAL,Rajasthan,Beawar,25.8843501,74.1608431
330117,Baggar Toll Plaza,BOT,NATIONAL,Rajasthan,Gomti,25.5903343,73.9028527
330118,Raisinghnagar Toll plaza,PF,NATIONAL,Rajasthan,Ganganagar,29.486832,73.391
330119,Patroda Toll Plaza,PF,NATIONAL,Rajasthan,Ganganagar,29.058447,73.095777
330120,Narsana Toll Plaza,PF,NATIONAL,Rajasthan,Jalore,25.485729,72.569789
330121,Balana Toll Plaza,PF,NATIONAL,Rajasthan,Pali,25.293327,73.085753
330122,THIRPALI BADI Toll Plaza,PF.,NATIONAL,Rajasthan,Thirpali Badi,29.9105,76.50713
330123,Kathuwas Toll Plaza,PF.,NATIONAL,Rajasthan,Alwar (Behror),28.141642,76.360442
330124,Gangajali Toll Plaza,PF,NATIONAL,Rajasthan,Poogal,28.475248,72.61884
330125,Seora Toll Plaza,PF,NATIONAL,Rajasthan,Bap,27.51125,72.279986
330126,Barsalpur Toll Plaza,PF,NATIONAL,Rajasthan,Goru,28.047877,72.349573
330127,Chhoti Villor Fee Plaza,PF,NATIONAL,Rajasthan,Sanchore,24.674,71.8271
330128,Beer Mandi Toll Plaza,PF,NATIONAL,Rajasthan,Suket,24.642639,76.027472
330129,Biratiya Toll Plaza,PF,NATIONAL,Rajasthan,Jaitaran,26.121857,74.062484
330130,Binaswas Toll Plaza,PF,NATIONAL,Rajasthan,Bilara,26.121857,74.062484
536058,Bonli Toll Plaza,PF,NATIONAL,Rajasthan,Sawai Madhopur,26.3332621721072,76.2452915196628
536059,Kusthala Toll Plaza,PF,NATIONAL,Rajasthan,Sawai Madhopur,25.9684649806345,76.2531357233473
536075,Dakan Kotra Toll Plaza,PF,NATIONAL,Rajasthan,Udaipur,24.500543,73.720874
536119,Dhulepura Toll Plaza,PF,NATIONAL,Rajasthan,Mandal,25.5324,74.5197
536120,Jaswantpura Toll Plaza,PF,NATIONAL,Rajasthan,Jaswantpura,25.9565,74.3033
536123,Sangariya Toll Plaza,PF,NATIONAL,Rajasthan,Sirsa,29.682994,74.433618
536124,Chohilanwali Toll Plaza,PF,NATIONAL,Rajasthan,Bikaner,29.394491,74.255444
536129,Kaladera Toll Plaza,Conc.,STATE,Rajasthan,Chomu,27.2365835632646,76.0071368453407
536130,Dholiya Toll Plaza,Conc.,STATE,Rajasthan,Rajgard,28.6678449165909,75.2082642671087
536168,Palli Toll Plaza,PF,STATE,Rajasthan,Jodhpur,26.930613,72.670506
536169,Rampura Toll plaza,PF,STATE,Rajasthan,Suratgarh,29.349492,73.92191
536170,Dabli Toll Plaza,PF,STATE,Rajasthan,Hanumangarh,29.82251,73.875166
536175,Dehra Shahpur Toll Plaza,Conc.,STATE,Rajasthan,Alwar,27.6695,76.5847
536176,Nainasar Toll Plaza,Conc.,STATE,Rajasthan,Sardarsha,28.4747,74.6391
536177,Jakhrana Toll Plaza,Conc.,STATE,Rajasthan,Alwar,27.973,76.2011
536178,Aadsar Toll Plaza,Conc.,STATE,Rajasthan,Bikaner,28.2464,74.177
536185,Lordiya (Phalodi) Toll Plaza,PF,STATE,Rajasthan,Jodhpur,27.058341,72.414254
536186,Kiramsariya (Osian) Toll Plaza,PF,STATE,Rajasthan,Jodhpur,27.0583,72.4145
536187,Dabok Toll Plaza,PF,STATE,Rajasthan,Udaipur,24.64961,73.871801
536188,Rampura (Jodhpur ) Toll Plaza,PF,STATE,Rajasthan,Jodhpur,26.4731,73.014
536189,Singhpura Toll Plaza,PF,STATE,Rajasthan,Chittorgarh,24.923471,74.435884
536190,Gopalpura Toll Plaza,PF,STATE,Rajasthan,Bhilwada,25.2738,75.0933
536191,Kuradiya Toll Plaza,PF,STATE,Rajasthan,Bhilwada,25.694816,75.336228
536195,Kaladera Toll Plaza,PF,STATE,Rajasthan,Chomu,27.2365835632646,76.0071368453407
536201,Badkapara Split Plaza,PF,NATIONAL,Rajasthan,Dausa,26.524959,76.251544
536205,Zalimpura Toll Plaza,PF,NATIONAL,Rajasthan,Kota,25.27742,76.151398
536206,Karadiya Toll Plaza,PF,NATIONAL,Rajasthan,Kota,25.165776,76.086508
536207,Gopalpura Toll Plaza,PF,NATIONAL,Rajasthan,Kota,24.906725,75.960856
536208,Balapura Toll Plaza,PF,NATIONAL,Rajasthan,Kota,25.061419,76.03817
536209,Triveni Toll Plaza,PF,STATE,Rajasthan,Jaipur,27.403075,75.876376
536210,Dhawali Toll Plaza,PF,STATE,Rajasthan,Jaipur,27.221361,75.829917
536211,Mangalbad (Morwan) toll plaza,PF,STATE,Rajasthan,Chittorgarh,24.605834,74.343513
536212,Nimbahrda (Dhinwa) toll plaza,PF,STATE,Rajasthan,Chittorgarh,24.610614,74.647937
536214,Salumba (Isarwas) Toll Plaza,PF,STATE,Rajasthan,Chittorgarh,24.17204,74.047535
536215,Kir ki Choki (Bargaon) Toll Plaza,PF,STATE,Rajasthan,Udaipur,24.57995,74.197945
536218,Pipliy Toll Plaza,PF,STATE,Rajasthan,Anwali Kalan,24.43518,75.904012
536219,Bhawanimandi  Toll Plaza,PF,STATE,Rajasthan,Bhawani Mandi,24.3267550656663,75.8328686399787
536220,Dug  Toll Plaza,PF,STATE,Rajasthan,dug,23.9577777777305,75.8602984871817
536221,Suket  Toll Plaza,PF,STATE,Rajasthan,Julmi,24.570243,75.9917
536222,Kawai Toll Plaza,PF,STATE,Rajasthan,Kawai,24.766053137573,76.674377458267
536223,Sangod (Borada) Toll Plaza,PF,STATE,Rajasthan,Sangod,24.922047,76.341751
536224,Galana Toll Plaza,PF,STATE,Rajasthan,kethun,25.079677,76.018948
536225,EKWASA Toll Plaza,PF,STATE,Rajasthan,Akwasa,24.4832210495845,76.2502771522439
536226,Bakani Toll Plaza,PF,STATE,Rajasthan,Bakani,24.244104,76.251484
536227,Dakan kotra Toll Plaza,PF,STATE,Rajasthan,kotra,24.4889050873922,73.7439820313946
536228,Khairad toll plaza,PF,STATE,Rajasthan,kerad,24.1980538060963,73.9929915915061
536229,Debari (sakroda) Toll Plaza,PF,STATE,Rajasthan,sakroda,24.5642051343461,73.8671240990724
536230,Bambora (Gudli) Toll Plaza,PF,STATE,Rajasthan,Gudli,24.4024310116785,74.0110588376948
536232,Samdolar Toll Plaza,Conc.,STATE,Rajasthan,Naguar,26.499775807955,74.0757078987391
536233,Gulganv Toll Plaza,Conc.,STATE,Rajasthan,Kekri,25.8187868827201,75.1977714857821
536234,Sarwar Toll Plaza,Conc.,STATE,Rajasthan,Sarwar,26.0923492601771,74.9910355921749
536235,Amarpura RSRDC Toll Plaza,Conc.,STATE,Rajasthan,Naguar,26.3449758813227,74.1267472007905
536239,Rojhana Toll Plaza,PF,STATE,Rajasthan,Dug,23.951962648311,75.6882712708171
536240,Chechat (Gumanpura) Toll Plaza,PF,STATE,Rajasthan,Kota,24.7413007616142,75.9375827255419
536241,Undwa Toll Plaza,PF,STATE,Rajasthan,Kota,24.616053,75.909212
536247,Barrod Toll Plaza,Conc.,STATE,Rajasthan,Alwar,27.8926,76.3446
536248,Jadankhalsa toll Plaza,PF,STATE,Rajasthan,PALI,25.854958,73.479906
536249,Khejrali Toll Plaza,PF,STATE,Rajasthan,Jodhpur,26.158353,731669180
536250,Auwa Toll Plaza,PF,STATE,Rajasthan,Marvar Ju,25.614401,73.628414
536251,Kudi Toll Plaza,PF,STATE,Rajasthan,Bhopalgarh,26.573902,73.452095
536252,Gwaloo Toll Plaza,PF,STATE,Rajasthan,Kuchera,26.902365,73.768778
536253,Jajiwal Gehlota Toll Plaza,PF,STATE,Rajasthan,Jodhpur,26.400036,73.166072
536254,Indrapura Toll Plaza,PF,STATE,Rajasthan,Borawad,27.1069780153166,74.3920493899728
536255,Kalawa Toll Plaza,PF,STATE,Rajasthan,Borawad,27.0401958696561,74.6306745651287
536256,Fatehnagar (Sunwar) Toll Plaza,PF,STATE,Rajasthan,Fatehnagar,24.8481818817161,74.0855067397752
536257,Dariba (Rajpura) Toll Plaza,PF,STATE,Rajasthan,Fatehnagar,24.9716664892895,74.113490735487
536258,Varaval Toll Plaza,PF,STATE,Rajasthan,Pundwara,25.0142395251466,73.1569230235081
536259,Amli Toll Plaza,PF,STATE,Rajasthan,Bali,24.8421563719263,73.1259691959843
536260,Jhirana Toll Plaza,PF,STATE,Rajasthan,Diggi,26.2893731325414,75.6307285352811
536261,Sohela Toll plaza,PF,STATE,Rajasthan,Tonk,26.2446567660083,75.805087705671
536262,Meoda kalan Toll Plaza,PF,STATE,Rajasthan,Tonk,25.9964685978724,75.2062387850051
536263,Daulat pura Toll Plaza,PF,STATE,Rajasthan,Bundi,25.402898,75.56853
536264,Ganesh pura Toll Plaza,PF,STATE,Rajasthan,Bundi,25.4685386811116,75.7436728693182
536265,Bassi Naaga Toll Plaza,PF,STATE,Rajasthan,Jobner,26.9836173633809,75.506058253812
536266,Govindi Nagur Toll Plaza,PF,STATE,Rajasthan,jaipur,27.0365384089397,75.120395305842
536267,Budsu Nagur Toll Plaza,PF,STATE,Rajasthan,Kuchaman,27.130504558694,74.6953022261094
536268,Unchaira Nagaur Toll Plaza,PF,STATE,Rajasthan,Kuchaman,27.1385887415637,74.2049390110104
536269,Mator Toll Plaza,PF,STATE,Rajasthan,jaipur,27.7757411429035,76.6059924478674
536270,Sonai Manji Toll Plaza,PF,STATE,Rajasthan,Pali,25.6825570719215,73.3642282275064
536271,Jhilwara Toll Plaza,PF,STATE,Rajasthan,Pali,25.2328989254823,73.6689127313804
536272,Desuri Toll Plaza,PF,STATE,Rajasthan,Pali,25.2929559466188,73.561852895332
536273,Gazipur mod Toll Plaza,PF,STATE,Rajasthan,Dausa,26.9826704746936,76.9430997001515
536274,Danpur Toll Plaza,PF,STATE,Rajasthan,Banswara,23.5130937028163,74.6919068628707
536275,Kundela Toll Plaza,PF,STATE,Rajasthan,Banswara,23.5404357287446,74.5012979939851
536276,Mor Toll Plaza,PF,STATE,Rajasthan,Malpura,26.157714573429,75.4170824958668
536277,Sewa (Khareda) Toll Plaza,PF,STATE,Rajasthan,Chhan,26.5329611376816,76.8480431368119
536278,Chhan (Massi River) Toll Plaza,PF,STATE,Rajasthan,Dudu,26.5636382582963,75.2973741222691
536281,Udaliyawas Toll Plaza,PF,STATE,Rajasthan,Jodhpur,26.2493507816273,73.774220546961
536282,Mandala sojat Toll Plaza,PF,STATE,Rajasthan,Pali,25.9843558589284,73.7294298571319
536283,Khejarla Toll Plaza,PF,STATE,Rajasthan,Jodhpur,26.444059605856,73.7915911281881
536284,Joshiraram Toll Plaza,PF,STATE,Rajasthan,Jodhpur,26.4439908258604,73.791607742365
536285,Mata magri Toll Plaza,PF,STATE,Rajasthan,Pali,26.511361,73.804889
536286,Ram nagar Toll Plaza,PF,STATE,Rajasthan,Pali,26.59825,73.76475
536287,Beerampura Toll Plaza,PF,STATE,Rajasthan,Bharatpur,27.0346068102072,77.3467310496679
536288,Suroth(Failika pura) Toll Plaza,PF,STATE,Rajasthan,Bharatpur,26.795194,77.127111
536289,Sewa Toll Plaza,PF,STATE,Rajasthan,Bharatpur,26.5329611376816,76.8480431368119
536290,Girdharpura Toll Plaza,PF,STATE,Rajasthan,Bharatpur,27.253055,77.456291
536291,Panhori Toll Plaza,PF,STATE,Rajasthan,Bharatpur,27.4434473935127,77.2296174997004
536292,Moraka Toll Plaza,PF,STATE,Rajasthan,Alwer,27.4313875436799,77.0212634232549
536293,Randua Pooth Toll Plaza,PF,STATE,Rajasthan,Alwer,27.4985433168597,76.7962639440087
536294,Dujod Toll Plaza,PF,STATE,Rajasthan,Kotputli,27.5471291301352,75.1308637208021
536295,Nagal Toll Plaza,PF,STATE,Rajasthan,Kotputli,27.6633588693132,75.6674522950146
536296,Chala Toll Plaza,PF,STATE,Rajasthan,Sikar,27.720024,75.441108
536297,Saroond Toll Plaza,PF,STATE,Rajasthan,Sikar,27.7215883959045,76.1214632893544
536298,Jiliya Toll Plaza,PF,STATE,Rajasthan,Sikar,27.2549263301391,74.8546314100311
536299,Booteri Toll Plaza,PF,STATE,Rajasthan,Jaipur,27.8054142382134,76.6654889742515
536300,Phailipura Toll Plaza,PF,STATE,Rajasthan,Karauli,26.6542167290807,77.0007545668033
536301,Avleshwar Toll Plaza,PF,STATE,Rajasthan,Pratapgarh,24.0285821382956,74.8414481854216
536302,Punjabipura Toll Plaza,PF,STATE,Rajasthan,Dholpur,26.6782201351705,77.5833791157083
536303,Brahmbad TOll Plaza,PF,STATE,Rajasthan,Dholpur,26.9166028339238,77.315772403267
536304,Bhonda Gaon Toll Plaza,PF,STATE,Rajasthan,Dholpur,27.0232437215233,77.1523443365538
536305,Aetrampura Toll Plaza,PF,STATE,Rajasthan,Karauli,27.086250945773,77.0659590132268
536306,Alipur Mod Toll Plaza,PF,STATE,Rajasthan,Karauli,27.1678942611347,77.038309874043
536307,Chechat Toll Plaza,PF,NATIONAL,Rajasthan,Chechat,24.7594444,75.90869444
536318,Devnagar Toll Plaza,PF,STATE,Rajasthan,Hanumangarh,29.4355766964034,74.1590418611192
536319,Devrathi Toll Plaza,PF,STATE,Rajasthan,Nagaur,27.476363678256,74.6282616187114
536320,Dhani Govindpura Toll Plaza,PF,STATE,Rajasthan,Jaipur,27.7930490316843,74.7129080052895
536321,Mamana Toll Plaza,PF,STATE,Rajasthan,Ajmer,26.8038080985363,75.068777240969
536322,Mandoli Toll Plaza,PF,STATE,Rajasthan,Jaipur,27.4863036731279,74.8171882926407
536323,Sirana Toll Plaza,PF,STATE,Rajasthan,Sayala Jalo,25.4246742098217,72.0484299090771
536324,Tarnau Toll Plaza,PF,STATE,Rajasthan,Nagaur,27.1296545403115,74.132191684577
536325,Manaklaw TP-02,PF,NATIONAL,Rajasthan,Jodhpur,26.428188,72.983382
536326,Deora Toll Plaza,PF,STATE,Rajasthan,Siwana,25.734042,72.53122
536327,Nagana Toll Plaza,PF,STATE,Rajasthan,Jodhpur,26.145763,72.523969
536328,Dangiyawas Toll Plaza,PF,NATIONAL,Rajasthan,Jodhpur,26.266826,73.231858
536330,Jalore Toll Plaza,Concessio,STATE,Rajasthan,Jalore,25.27474,72.61397
536331,Jaswantpura Toll Plaza,Concessio,STATE,Rajasthan,Jaswantpura,24.82435,72.4591
536334,Miyasani Toll Plaza,PF,STATE,Rajasthan,Jodhpur,26.191558,73.228051
536335,Roopwas Lundawas Toll Plaza,PF,STATE,Rajasthan,Sojat,25.971994,73.614344
536338,Kushalpura Toll Plaza,Conc,STATE,Rajasthan,Chomu,27.15406,75.82069
536339,ROll Toll Plaza,PF,STATE,Rajasthan,ROL,27.171099,73.90608
536340,Khathoti Toll Plaza,PF,STATE,Rajasthan,NAGAUR,27.263643,74.315108
536341,Bhuma Toll Plaza,PF,STATE,Rajasthan,BHUMA,27.794735,74.920694
536342,Somalsar Toll Plaza,PF,STATE,Rajasthan,Jhunjhunu,27.605443,73.559615
536347,Somasi Toll Plaza,PF,STATE,Rajasthan,Somasi,28.4064326187881,74.8902656861006
536348,Budhani Toll Plaza,PF,STATE,Rajasthan,Budhani,28.440056,73.810847
